categorical_accuracy,loss,perplexity,val_categorical_accuracy,val_loss,val_perplexity,trial_number,subtrial_number,model_name
0.13861386477947235,3.341428518295288,28.25946617126465,0.07692307978868484,10.282564163208008,29218.69921875,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.0891089141368866,3.6089048385620117,36.92559051513672,0.07692307978868484,10.250218391418457,28288.71875,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.14851485192775726,3.096362829208374,22.117361068725586,0.03846153989434242,10.285176277160645,29295.12109375,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.14851485192775726,3.000447988510132,20.09453773498535,0.03846153989434242,10.29434871673584,29565.064453125,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.14851485192775726,3.210117816925049,24.782005310058594,0.03846153989434242,10.084228515625,23962.095703125,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.10891088843345642,3.05621600151062,21.247005462646484,0.03846153989434242,9.899027824401855,19911.00390625,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.09900990128517151,3.098763942718506,22.170530319213867,0.03846153989434242,9.984696388244629,21691.947265625,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.12871287763118744,3.0002942085266113,20.091447830200195,0.03846153989434242,10.088654518127441,24068.38671875,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.15841583907604218,2.910318613052368,18.362648010253906,0.03846153989434242,10.07303524017334,23695.376953125,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.14851485192775726,2.8537700176239014,17.35308074951172,0.03846153989434242,10.055113792419434,23274.50390625,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.12871287763118744,2.9586219787597656,19.27139663696289,0.03846153989434242,10.180984497070312,26396.44140625,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.12871287763118744,2.7681546211242676,15.929211616516113,0.03846153989434242,10.11094856262207,24610.994140625,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.19801980257034302,2.702350378036499,14.914746284484863,0.03846153989434242,10.029078483581543,22676.365234375,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.11881188303232193,3.0314667224884033,20.727611541748047,0.03846153989434242,9.941544532775879,20775.80859375,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.1782178282737732,2.7256479263305664,15.266302108764648,0.03846153989434242,9.933837890625,20616.3125,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.15841583907604218,2.71154522895813,15.05251693725586,0.03846153989434242,9.912752151489258,20186.15234375,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.15841583907604218,2.724777936935425,15.253026008605957,0.03846153989434242,9.915101051330566,20233.623046875,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.1782178282737732,2.658665418624878,14.277222633361816,0.03846153989434242,10.01205062866211,22293.50390625,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.22772277891635895,2.6913399696350098,14.751429557800293,0.03846153989434242,10.12043571472168,24845.59375,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.1881188154220581,2.5116560459136963,12.325324058532715,0.03846153989434242,10.066061019897461,23530.6953125,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
